system time, time elapsed, drive_pos, drive_torque
1763924875987431329,3.01707,-0.00826637,-0.0435491,
1763924875993428604,3.02306,-0.00830898,-0.0183532,
1763924875999430953,3.02907,-0.00843681,0.064458,
1763924876005431487,3.03507,-0.0083942,0.067875,
1763924876011429669,3.04106,-0.00843681,-0.0131342,
1763924876017429944,3.04706,-0.00847942,-0.0304708,
1763924876023431163,3.05307,-0.00852203,0.0348888,
1763924876029431623,3.05907,-0.00847942,0.0378931,
1763924876035433842,3.06507,-0.0083942,0.0455297,
1763924876041432932,3.07107,-0.00852203,-0.0190624,
1763924876047432003,3.07707,-0.00869247,0.0764314,
1763924876053433259,3.08307,-0.00873508,-0.0261598,
1763924876059433516,3.08907,-0.00890552,0.0911679,
1763924876065434531,3.09507,-0.00899074,0.251,
1763924876071433658,3.10107,-0.00933162,0.218314,
1763924876077437562,3.10707,-0.00975773,0.35044,
1763924876083433967,3.11307,-0.010056,0.331808,
1763924876089480945,3.11912,-0.0103543,0.281345,
1763924876095437850,3.12507,-0.0104821,0.0928428,
1763924876101434069,3.13107,-0.0106525,0.167028,
1763924876107444973,3.13708,-0.0107804,0.111432,
1763924876113439470,3.14307,-0.0109508,0.0750205,
1763924876119437986,3.14907,-0.0109934,-0.00932223,
1763924876125436798,3.15507,-0.0110786,0.11141,
1763924876131438906,3.16107,-0.0111639,0.0935324,
1763924876137438459,3.16707,-0.0112491,0.06857,
1763924876143438789,3.17307,-0.0114621,0.084635,
1763924876149439508,3.17907,-0.0114621,0.0399984,
1763924876155440061,3.18507,-0.011803,0.226225,
1763924876161444410,3.19108,-0.0123143,0.390976,
1763924876167438851,3.19707,-0.0126552,0.252302,
1763924876173438348,3.20307,-0.012783,0.0891792,
1763924876179439864,3.20907,-0.0130387,0.22741,
1763924876185441472,3.21508,-0.0131665,0.162689,
1763924876191439247,3.22107,-0.0132518,0.00572536,
1763924876197439207,3.22707,-0.0132091,0.0185683,
1763924876203447889,3.23308,-0.0132944,0.0853845,
1763924876209440664,3.23908,-0.0132944,0.0189564,
1763924876215439716,3.24507,-0.0134648,0.0115948,
1763924876221441528,3.25108,-0.0135074,-0.0406981,
1763924876227442340,3.25708,-0.0134648,0.00986818,
1763924876233442133,3.26308,-0.0135074,0.0449901,
1763924876239442149,3.26908,-0.01355,-0.0345501,
1763924876245422368,3.27506,-0.0135074,-0.014056,
1763924876251453661,3.28109,-0.0135926,-0.0626629,
1763924876257452584,3.28709,-0.0136779,0.00794639,
1763924876263467433,3.2931,-0.0135926,0.0846115,
1763924876269456393,3.29909,-0.0136352,0.0244078,
1763924876275478150,3.30511,-0.0136352,0.000441237,
1763924876280447848,3.31008,-0.0138057,0.0574464,
1763924876286449197,3.31608,-0.0137631,0.06557,
1763924876292487490,3.32212,-0.0138057,0.0334479,
1763924876295473053,3.32511,-0.0137631,0.0484792,
1763924876301476347,3.33111,-0.0138909,0.0652538,
1763924876307477103,3.33711,-0.0138483,0.0406279,
1763924876312815932,3.34245,-0.0138909,-0.0138961,
1763924876317467536,3.3471,-0.0138909,0.0343441,
1763924876323469681,3.3531,-0.0139335,-0.0398598,
1763924876329470919,3.35911,-0.0139335,-0.0333494,
1763924876335469676,3.3651,-0.0140614,0.033943,
1763924876340451207,3.37009,-0.0141466,0.0682208,
1763924876346449593,3.37608,-0.0141466,0.00441667,
1763924876352448257,3.38208,-0.0139761,-0.027022,
1763924876358450383,3.38809,-0.0141892,0.0974404,
1763924876364449899,3.39408,-0.014317,0.181254,
1763924876370448933,3.40008,-0.0145727,0.205386,
1763924876376468726,3.4061,-0.0147857,0.338819,
1763924876382449205,3.41208,-0.015297,0.351542,
1763924876388447720,3.41808,-0.0156379,0.287202,
1763924876394451662,3.42409,-0.0159362,0.259563,
1763924876400452177,3.43009,-0.0162345,0.220463,
1763924876406450674,3.43609,-0.0163197,0.136058,
1763924876412465171,3.4421,-0.0164475,0.167566,
1763924876417449425,3.44708,-0.0165753,0.0685248,
1763924876423450422,3.45309,-0.016618,0.0952612,
1763924876429462808,3.4591,-0.0167032,0.103129,
1763924876435452768,3.46509,-0.0169162,0.162006,
1763924876441464080,3.4711,-0.0169162,0.050539,
1763924876447453966,3.47709,-0.0170441,0.108176,
1763924876453451722,3.48309,-0.0172997,0.161549,
1763924876459455497,3.48909,-0.0174702,0.296491,
1763924876465453938,3.49509,-0.017811,0.262987,
1763924876471454676,3.50109,-0.0182798,0.334104,
1763924876477456266,3.50709,-0.0184928,0.253861,
1763924876483470855,3.51311,-0.0186206,0.266953,
1763924876489457075,3.51909,-0.0189615,0.203559,
1763924876495461238,3.5251,-0.019132,0.23656,
1763924876501473476,3.53111,-0.0191746,0.126331,
1763924876507458195,3.53709,-0.0192172,0.109069,
1763924876513458044,3.54309,-0.0193876,0.11979,
1763924876519461412,3.5491,-0.0194728,-0.014916,
1763924876525469668,3.5551,-0.0196433,0.152916,
1763924876531473165,3.56111,-0.0199416,0.203963,
1763924876537470032,3.5671,-0.0202824,0.352083,
1763924876543469233,3.5731,-0.0207511,0.454692,
1763924876549470508,3.57911,-0.0212625,0.435082,
1763924876555459727,3.58509,-0.021646,0.272278,
1763924876561460354,3.5911,-0.021859,0.182205,
1763924876567472369,3.59711,-0.0220721,0.155328,
1763924876573473885,3.60311,-0.0222851,0.174532,
1763924876579516975,3.60915,-0.0224129,0.150966,
1763924876585466212,3.6151,-0.0225408,0.217109,
1763924876591469209,3.6211,-0.0228817,0.256945,
1763924876597471484,3.62711,-0.0231799,0.312669,
1763924876603462092,3.6331,-0.023393,0.21567,
1763924876609459626,3.63909,-0.0237765,0.216381,
1763924876615462475,3.6451,-0.0239043,0.108504,
1763924876620659804,3.6503,-0.0242452,0.118142,
1763924876626509374,3.65614,-0.0243304,0.128421,
1763924876631494591,3.66113,-0.024373,0.0866777,
1763924876638586369,3.66822,-0.0245008,0.0550027,
1763924876643717012,3.67335,-0.0247139,0.119487,
1763924876649667231,3.6793,-0.0245861,0.077731,
1763924876655951136,3.68559,-0.0246713,0.0721199,
1763924876661593354,3.69123,-0.0247139,0.0109163,
1763924876667487092,3.69712,-0.0248417,0.06029,
1763924876673505941,3.70314,-0.0248843,0.022167,
1763924876680513829,3.71015,-0.0249695,0.111241,
1763924876686478530,3.71611,-0.0250548,0.210256,
1763924876692497008,3.72213,-0.0251826,0.171212,
1763924876698471098,3.72811,-0.0253957,0.102109,
1763924876704478447,3.73411,-0.0256513,0.294476,
1763924876710473740,3.74011,-0.0259922,0.468898,
1763924876716476052,3.74611,-0.0265461,0.440834,
1763924876722489956,3.75212,-0.0269722,0.353682,
1763924876728473990,3.75811,-0.0271853,0.290169,
1763924876734487858,3.76412,-0.0273983,0.164922,
1763924876740483225,3.77012,-0.027654,0.242399,
1763924876746481982,3.77612,-0.0276966,0.0963068,
1763924876752481405,3.78212,-0.0279523,0.181299,
1763924876758482605,3.78812,-0.0279523,0.175406,
1763924876764482213,3.79412,-0.0281227,0.169296,
1763924876770482007,3.80012,-0.0284636,0.216742,
1763924876776484800,3.80612,-0.0290175,0.499193,
1763924876782485612,3.81212,-0.0293158,0.245697,
1763924876788485035,3.81812,-0.0294436,0.220409,
1763924876794487347,3.82412,-0.0297419,0.178496,
1763924876800485473,3.83012,-0.0298271,0.0562738,
1763924876806485637,3.83612,-0.0298271,0.10891,
1763924876812487505,3.84212,-0.0300402,0.126582,
1763924876818486224,3.84812,-0.0300402,0.0022678,
1763924876824488647,3.85412,-0.0300402,0.128188,
1763924876830489347,3.86012,-0.0299975,-0.0291875,
1763924876836486604,3.86612,-0.0300828,0.0637007,
1763924876842488953,3.87212,-0.0301254,0.0121502,
1763924876848492672,3.87813,-0.0302958,0.0496882,
1763924876854490836,3.88413,-0.0302106,0.0279165,
1763924876860488314,3.89012,-0.030381,0.0386919,
1763924876866490144,3.89613,-0.0304663,0.114525,
1763924876872481512,3.90212,-0.0305089,0.0605332,
1763924876878488824,3.90812,-0.0305941,0.0794378,
1763924876884491580,3.91413,-0.0306793,0.0976122,
1763924876890489873,3.92012,-0.0307645,0.192006,
1763924876896497370,3.92613,-0.030935,0.198413,
1763924876902584553,3.93222,-0.0311054,0.288556,
1763924876908485031,3.93812,-0.0314463,0.278316,
1763924876914497139,3.94413,-0.0318724,0.335218,
1763924876920496377,3.95013,-0.0323411,0.348359,
1763924876926490652,3.95613,-0.0327246,0.204357,
1763924876932496982,3.96213,-0.0328524,0.175804,
1763924876938493572,3.96813,-0.0329803,0.147035,
1763924876944506328,3.97414,-0.0332359,0.114484,
1763924876950496566,3.98013,-0.0333211,0.13869,
1763924876956488748,3.98612,-0.0333638,0.102586,
1763924876962497153,3.99213,-0.0336194,0.100023,
1763924876968500613,3.99814,-0.0337046,0.219616,
1763924876974489517,4.00412,-0.0341733,0.293907,
1763924876980497181,4.01013,-0.0345568,0.491336,
1763924876986499215,4.01613,-0.0350682,0.318215,
1763924876992490916,4.02213,-0.0352386,0.213116,
1763924876998490931,4.02813,-0.0354943,0.19154,
1763924877004493132,4.03413,-0.0355369,0.190602,
1763924877010500296,4.04014,-0.0357073,0.104529,
1763924877016489218,4.04612,-0.0357499,0.0052202,
1763924877021493046,4.05113,-0.0358777,0.130352,
1763924877027495154,4.05713,-0.0360056,0.108776,
1763924877033497096,4.06313,-0.0360482,0.0710971,
1763924877039500371,4.06914,-0.0361334,0.0787401,
1763924877045497590,4.07513,-0.0362186,0.081316,
1763924877051489605,4.08112,-0.0362612,0.139591,
1763924877057497436,4.08713,-0.0365595,0.226257,
1763924877063497748,4.09313,-0.0368152,0.154801,
1763924877069501893,4.09914,-0.0372839,0.326854,
1763924877075499334,4.10513,-0.0377952,0.479836,
1763924877081497368,4.11113,-0.0380083,0.212715,
1763924877087499050,4.11713,-0.0382639,0.186798,
1763924877093497344,4.12313,-0.038477,0.172356,
1763924877099490859,4.12913,-0.0386048,0.0612722,
1763924877105498041,4.13513,-0.0387326,0.0617303,
1763924877111498853,4.14113,-0.03869,0.142163,
1763924877117490813,4.14713,-0.0387752,0.112316,
1763924877123500551,4.15314,-0.0389883,0.139643,
1763924877129500511,4.15914,-0.039244,0.175552,
1763924877135493286,4.16513,-0.0394996,0.281322,
1763924877141502116,4.17114,-0.0395422,0.178025,
1763924877147553280,4.17719,-0.0399257,0.210403,
1763924877153545851,4.18318,-0.0401388,0.202299,
1763924877159542867,4.18918,-0.0403518,0.170921,
1763924877165555253,4.19519,-0.0404796,0.175561,
1763924877171546657,4.20118,-0.0405223,0.171397,
1763924877177520265,4.20716,-0.0405649,0.103701,
1763924877182513204,4.21215,-0.0407779,0.129261,
1763924877188514349,4.21815,-0.0409057,0.132402,
1763924877193499269,4.22313,-0.0409484,0.138227,
1763924877198514838,4.22815,-0.0409057,0.121283,
1763924877203516295,4.23315,-0.0411188,0.0716719,
1763924877209521329,4.23916,-0.0410762,0.167354,
1763924877214512435,4.24415,-0.0412892,0.187209,
1763924877219506670,4.24914,-0.0412466,0.122921,
1763924877225517334,4.25515,-0.0412466,0.0787224,
1763924877230513384,4.26015,-0.0412892,0.0609979,
1763924877235507860,4.26514,-0.0414597,0.0972764,
1763924877241516394,4.27115,-0.0414171,0.0355199,
1763924877246458369,4.27609,-0.0413745,-0.0135314,
1763924877251521308,4.28116,-0.0413745,0.0582338,
1763924877256514618,4.28615,-0.0414597,0.0607321,
1763924877261506445,4.29114,-0.0414171,-0.000540301,
1763924877267519868,4.29715,-0.0415449,0.104932,
1763924877272517992,4.30215,-0.0415875,-0.0281818,
1763924877277510876,4.30715,-0.0415875,0.143907,
1763924877283515484,4.31315,-0.0416301,0.0861978,
1763924877289521370,4.31916,-0.0416727,0.0947715,
1763924877294522438,4.32416,-0.0416727,0.113174,
1763924877299520118,4.32916,-0.041971,0.110079,
1763924877304517872,4.33415,-0.0419284,0.118428,
1763924877309509588,4.33914,-0.0420136,0.0613625,
1763924877315513030,4.34515,-0.0422267,0.201705,
1763924877320520320,4.35016,-0.0425249,0.34169,
1763924877325508463,4.35514,-0.0428658,0.338196,
1763924877331521330,4.36116,-0.0433771,0.406509,
1763924877336914733,4.36655,-0.0435902,0.237756,
1763924877342521211,4.37216,-0.0438458,0.293547,
1763924877348526597,4.37816,-0.0441015,0.237478,
1763924877354525112,4.38416,-0.0442719,0.208683,
1763924877360528998,4.39016,-0.0443146,0.160498,
1763924877366525606,4.39616,-0.044485,0.183752,
1763924877372527400,4.40216,-0.0447407,0.252422,
1763924877378526174,4.40816,-0.0447833,0.125547,
1763924877384529468,4.41416,-0.0450389,0.146879,
1763924877390527002,4.42016,-0.0452094,0.131271,
1763924877396526943,4.42616,-0.0452946,0.0777219,
1763924877402529051,4.43216,-0.0455076,0.237917,
1763924877408528659,4.43816,-0.0456355,0.122678,
1763924877414526305,4.44416,-0.0457207,0.0447493,
1763924877420535876,4.45017,-0.0458485,0.0377719,
1763924877426534965,4.45617,-0.0457207,0.0758415,
1763924877432527888,4.46216,-0.0458485,0.0273511,
1763924877438530719,4.46817,-0.046019,0.0464565,
1763924877444529938,4.47416,-0.0459764,0.0390272,
1763924877450526935,4.48016,-0.0460616,0.0206391,
1763924877456528432,4.48616,-0.0461042,0.0371661,
1763924877462528188,4.49216,-0.0461042,0.0524918,
1763924877468521130,4.49816,-0.046019,0.0354678,
1763924877474530090,4.50417,-0.0461468,-0.000148832,
1763924877480531864,4.51017,-0.0461468,0.0295593,
1763924877486528028,4.51616,-0.0461468,-0.0130768,
1763924877492531858,4.52217,-0.0461468,-0.0476054,
1763924877498531855,4.52817,-0.0461042,0.0615371,
1763924877504529612,4.53416,-0.0461894,0.043331,
1763924877510531905,4.54017,-0.0461894,0.0486583,
1763924877516521087,4.54616,-0.0461894,0.0513743,
1763924877522524492,4.55216,-0.0461042,-0.111981,
1763924877528533304,4.55817,-0.0461468,0.0874646,
1763924877534532226,4.56417,-0.0463172,0.0346183,
1763924877540531594,4.57017,-0.0462746,0.0379283,
1763924877546535202,4.57617,-0.0462746,0.0550811,
1763924877552534514,4.58217,-0.0461894,0.0425594,
1763924877558595604,4.58823,-0.046232,0.0651619,
1763924877564535934,4.59417,-0.0463172,-0.0196701,
1763924877570538672,4.60017,-0.0463172,0.0637499,
1763924877576536243,4.60617,-0.0461894,-0.0749459,
1763924877582534332,4.61217,-0.0461468,0.0295173,
1763924877587551790,4.61719,-0.0462746,0.109689,
1763924877593536138,4.62317,-0.0463172,-0.0255211,
1763924877599531321,4.62917,-0.0461468,0.0160085,
1763924877605541614,4.63518,-0.0463598,0.00427296,
1763924877611538685,4.64117,-0.0463172,-0.0372976,
1763924877617528608,4.64716,-0.0464025,0.0534353,
1763924877623537068,4.65317,-0.0463172,0.0243032,
1763924877629535991,4.65917,-0.0463598,0.104506,
1763924877635535414,4.66517,-0.0463598,0.0390843,
1763924877641537596,4.67117,-0.0463598,0.064854,
1763924877647966205,4.6776,-0.0464025,0.110076,
1763924877653535053,4.68317,-0.0464025,-0.00825621,
1763924877659529087,4.68916,-0.0463598,0.0183611,
1763924877665534473,4.69517,-0.0464025,0.097275,
1763924877671533859,4.70117,-0.0464025,0.0706851,
1763924877677533263,4.70717,-0.0463172,0.03083,
1763924877683550223,4.71319,-0.0463598,-0.0415034,
1763924877688959163,4.71859,-0.0464025,-0.00368412,
1763924877694533048,4.72417,-0.0462746,-0.0671692,
1763924877700535730,4.73017,-0.0464025,0.027456,
1763924877706538598,4.73617,-0.0464877,0.0346004,
1763924877712539113,4.74217,-0.0463598,0.0045735,
1763924877718541796,4.74818,-0.0464025,0.0795127,
1763924877724538496,4.75417,-0.0464025,0.0129113,
1763924877730537493,4.76017,-0.0464451,0.0645824,
1763924877740534075,4.77017,-0.0463598,0.0329636,
1763924877746531461,4.77617,-0.0463598,0.00136536,
1763924877752535143,4.78217,-0.0463172,-0.0280999,
1763924877758532899,4.78817,-0.0464025,0.0600914,
1763924877764532155,4.79417,-0.0464451,0.106969,
1763924877770538134,4.80017,-0.0464025,-0.0449995,
1763924877776532798,4.80617,-0.0464025,0.0582566,
1763924877782532998,4.81217,-0.0464451,0.0474822,
1763924877788537217,4.81817,-0.0464877,0.133565,
1763924877794585733,4.82422,-0.0463598,0.0325343,
1763924877800538563,4.83017,-0.0464451,-0.0153297,
1763924877806536709,4.83617,-0.0464025,-0.0183212,
1763924877812538187,4.84217,-0.0464877,0.00719034,
1763924877818535777,4.84817,-0.0463598,0.0131989,
1763924877824537070,4.85417,-0.0464451,0.0221937,
1763924877830539456,4.86017,-0.0464877,0.0566572,
1763924877836536305,4.86617,-0.0463172,0.0151503,
1763924877842545968,4.87218,-0.0465729,0.062021,
1763924877848539910,4.87817,-0.0464025,-0.0248443,
1763924877854548518,4.88418,-0.0464451,0.0175516,
1763924877860550719,4.89019,-0.0464877,0.0360299,
1763924877866539012,4.89617,-0.0465303,0.00538378,
1763924877872553083,4.90219,-0.0464451,0.108696,
1763924877878550006,4.90819,-0.0465303,0.118321,
1763924877884553799,4.91419,-0.0463598,0.0106772,
1763924877890553833,4.92019,-0.0464877,0.0500579,
1763924877896540256,4.92618,-0.0464451,0.0531126,
1763924877902552179,4.93219,-0.0464451,-0.0129681,
1763924877908543565,4.93818,-0.0464451,0.125113,
1763924877914540988,4.94418,-0.0464451,0.0179798,
1763924877920556337,4.95019,-0.0464451,-0.0982395,
1763924877926544112,4.95618,-0.0464451,-0.00605175,
1763924877932541831,4.96218,-0.0464877,0.0877003,
1763924877938545810,4.96818,-0.0465303,0.0965068,
1763924877944555455,4.97419,-0.046232,-0.0219937,
1763924877950537285,4.98017,-0.0465303,0.0160584,
1763924877955554020,4.98519,-0.0464451,0.00651333,
1763924877961554036,4.99119,-0.0464451,0.0177893,
1763924877967541996,4.99718,-0.0464451,-0.0160383,
1763924877973554160,5.00319,-0.0463598,0.0273226,
1763924877979546194,5.00918,-0.0464877,0.0718891,
1763924877985550487,5.01519,-0.0465729,0.0368795,
1763924877991548762,5.02118,-0.0465729,-0.0152512,
1763924877997555462,5.02719,-0.0465729,0.106479,
1763924878003545108,5.03318,-0.0466155,0.0759849,
1763924878009550419,5.03919,-0.0464025,0.0413804,
1763924878015550805,5.04519,-0.0464451,0.0972182,
1763924878021549562,5.05118,-0.0465303,0.0540856,
1763924878027543688,5.05718,-0.0465729,0.0889304,
1763924878033549259,5.06318,-0.0464877,0.108292,
1763924878039551330,5.06919,-0.0464877,0.0251204,
1763924878045556661,5.07519,-0.0465303,0.126343,
1763924878051549398,5.08118,-0.0465303,0.0651539,
1763924878057552192,5.08719,-0.0465303,0.061173,
1763924878063552892,5.09319,-0.0464025,0.04561,
1763924878069550575,5.09919,-0.0465303,0.0925384,
1763924878074548865,5.10418,-0.0465303,0.0284392,
1763924878080543788,5.11018,-0.0463598,0.0237485,
1763924878086556767,5.11619,-0.0464451,0.0279801,
1763924878092547967,5.12218,-0.0465729,0.0636374,
1763924878097553332,5.12719,-0.0465303,0.102169,
1763924878103552755,5.13319,-0.0465303,0.0284724,
1763924878109547771,5.13918,-0.0465303,0.0591467,
1763924878115556823,5.14519,-0.0464877,0.0210301,
1763924878121557265,5.15119,-0.0465303,-0.0197539,
1763924878127554206,5.15719,-0.0464877,0.029979,
1763924878133630555,5.16327,-0.0465303,-0.100696,
1763924878139558589,5.16919,-0.0465729,-0.0333281,
1763924878145572030,5.17521,-0.0464451,0.0371478,
1763924878151560972,5.1812,-0.0464025,0.0429244,
1763924878157559469,5.18719,-0.0465303,0.00628376,
1763924878163561244,5.1932,-0.0466581,0.0039888,
1763924878169558407,5.19919,-0.0465303,0.0328559,
1763924878175560386,5.2052,-0.0465303,0.0850201,
1763924878181559938,5.21119,-0.0465303,-0.020387,
1763924878187561676,5.2172,-0.0466155,0.078875,
1763924878193562932,5.2232,-0.0465303,0.045171,
1763924878199560948,5.2292,-0.0466581,0.0199322,
1763924878205562538,5.2352,-0.0465729,0.00589152,
1763924878211557275,5.24119,-0.0466155,-0.0396815,
1763924878217561032,5.2472,-0.0465729,-0.0335181,
1763924878223563621,5.2532,-0.0465303,0.00890561,
1763924878229563303,5.2592,-0.0464877,-0.11378,
1763924878235555004,5.26519,-0.0466581,0.0334191,
1763924878241563686,5.2712,-0.0465729,0.102885,
1763924878247563331,5.2772,-0.0464451,-0.0893103,
1763924878253567402,5.2832,-0.0464877,0.0249235,
1763924878259563844,5.2892,-0.0467007,0.0686006,
1763924878265564896,5.2952,-0.0465729,0.0318741,
1763924878271567708,5.3012,-0.0465729,0.0837718,
1763924878277558724,5.30719,-0.0466581,0.0291988,
1763924878283562943,5.3132,-0.0466155,0.0527901,
1763924878289568810,5.3192,-0.0465729,0.0316807,
1763924878295569363,5.3252,-0.0465729,0.0279768,
1763924878301569693,5.3312,-0.0464877,-0.0126138,
1763924878307570653,5.33721,-0.0465729,0.025404,
1763924878313569984,5.3432,-0.0467007,0.119083,
1763924878319573388,5.34921,-0.0465729,0.0510852,
1763924878325569200,5.3552,-0.0466581,0.028049,
1763924878331569049,5.3612,-0.0466155,0.0604825,
1763924878337571286,5.36721,-0.0466155,-0.017959,
1763924878343578246,5.37321,-0.0466581,-0.00209523,
1763924878349572651,5.37921,-0.0466581,-0.031216,
1763924878355571129,5.38521,-0.0466155,-0.0568667,
1763924878361570774,5.39121,-0.0466581,-0.0528052,
1763924878367574383,5.39721,-0.0465729,0.0440186,
1763924878373568880,5.4032,-0.0466155,0.132545,
1763924878379571895,5.40921,-0.0465729,0.00103308,
1763924878385574429,5.41521,-0.0466155,0.066653,
1763924878391573333,5.42121,-0.0466155,-0.0571177,
1763924878397565534,5.4272,-0.0466155,-0.00330383,
1763924878403570290,5.43321,-0.0466581,0.082609,
1763924878409581102,5.43922,-0.0466581,-0.00985138,
1763924878415573007,5.44521,-0.0467007,-0.0873205,
1763924878421575430,5.45121,-0.0466155,0.0342468,
1763924878427576667,5.45721,-0.0467007,0.0711673,
1763924878433575887,5.46321,-0.0466581,-0.017335,
1763924878439566995,5.4692,-0.0466155,0.18695,
1763924878445577492,5.47521,-0.0466581,-0.000419042,
1763924878451578248,5.48121,-0.0466581,-0.0247884,
1763924878457575689,5.48721,-0.0467007,0.0718775,
1763924878463578464,5.49321,-0.0467859,-0.00706017,
1763924878469579183,5.49921,-0.0467007,0.0578995,
1763924878475574810,5.50521,-0.0465729,0.0144164,
1763924878481578344,5.51121,-0.0466581,0.0663055,
1763924878486579227,5.51621,-0.0466581,0.0729266,
1763924878492576910,5.52221,-0.0464877,0.0139177,
1763924878497573478,5.52721,-0.0467433,0.0926489,
1763924878503574623,5.53321,-0.0467007,0.0692403,
1763924878509577157,5.53921,-0.0465729,0.0291006,
1763924878515581025,5.54522,-0.0466581,0.0384919,
1763924878521581096,5.55122,-0.0467007,0.0944111,
1763924878527579259,5.55721,-0.0467433,0.00591141,
1763924878533578830,5.56321,-0.0467433,0.0408609,
1763924878539573957,5.56921,-0.0466155,0.048989,
1763924878545573676,5.57521,-0.0466581,0.0265876,
1763924878551580284,5.58122,-0.0467007,0.0655414,
1763924878557573004,5.58721,-0.0467007,-0.0148341,
1763924878563576019,5.59321,-0.0466581,0.0277384,
1763924878569570757,5.59921,-0.0467007,-0.014229,
1763924878575580161,5.60522,-0.0466581,-0.0204597,
1763924878581587288,5.61122,-0.0466155,0.00670373,
1763924878587582618,5.61722,-0.0467433,0.0521092,
1763924878593586893,5.62322,-0.0465303,-0.0304969,
1763924878599623946,5.62926,-0.0465729,0.00953943,
1763924878605583091,5.63522,-0.0466155,0.0111756,
1763924878611586014,5.64122,-0.0465729,0.0591831,
1763924878617586548,5.64722,-0.0466581,-0.045564,
1763924878623591878,5.65323,-0.0465729,0.0232843,
1763924878629586394,5.65922,-0.0465303,0.0187645,
1763924878635586594,5.66522,-0.0467007,-0.0151428,
1763924878641587980,5.67122,-0.0465729,0.0480333,
1763924878647577496,5.67721,-0.0467007,0.0321659,
1763924878653586252,5.68322,-0.0466155,0.0194539,
1763924878659589249,5.68922,-0.0467433,0.0446342,
1763924878665586579,5.69522,-0.0467007,0.105159,
1763924878671587799,5.70122,-0.0467007,0.0582574,
1763924878677589425,5.70722,-0.0466155,-0.0284359,
1763924878683587737,5.71322,-0.0467007,0.0538145,
1763924878689588438,5.71922,-0.0466581,0.00169767,
1763924878695589379,5.72522,-0.0465729,0.103139,
1763924878701580191,5.73122,-0.0466581,-0.00204393,
1763924878707589373,5.73722,-0.0467007,-0.0406494,
1763924878713590870,5.74323,-0.0466581,0.0233146,
1763924878719582275,5.74922,-0.0467007,0.0217991,
1763924878725592216,5.75523,-0.0467859,0.0534317,
1763924878731592343,5.76123,-0.0465729,-0.0305642,
1763924878737587543,5.76722,-0.0467433,0.0829945,
1763924878743593207,5.77323,-0.0467433,0.0775053,
1763924878749590667,5.77923,-0.0466581,0.0610418,
1763924878755590775,5.78523,-0.0466155,-0.0299759,
1763924878761583068,5.79122,-0.0467433,0.116886,
1763924878767592380,5.79723,-0.0467007,-0.0492671,
1763924878773588729,5.80322,-0.0466155,0.055578,
1763924878779591189,5.80923,-0.0467007,0.00786063,
1763924878785592779,5.81523,-0.0466581,0.00625359,
1763924878791588720,5.82122,-0.0466581,-0.000937071,
1763924878797591106,5.82723,-0.0467007,-0.0336452,
1763924878803594010,5.83323,-0.0466581,-0.00352842,
1763924878809591304,5.83923,-0.0467859,0.050385,
1763924878815592134,5.84523,-0.0467433,0.047528,
1763924878821590964,5.85123,-0.0467007,-0.0139059,
1763924878827592795,5.85723,-0.0467007,-0.0205568,
1763924878833584810,5.86322,-0.0467859,0.0473167,
1763924878839591585,5.86923,-0.0466155,0.020061,
1763924878845594730,5.87523,-0.0467433,-0.00456289,
1763924878851594283,5.88123,-0.0466581,-0.0313259,
1763924878857590706,5.88723,-0.0466155,0.0529068,
1763924878863593666,5.89323,-0.0466581,-0.0262418,
1763924878869591866,5.89923,-0.0467859,0.0159031,
1763924878875623586,5.90526,-0.0467859,0.0376637,
1763924878881589379,5.91122,-0.0467433,0.0389506,
1763924878887591783,5.91723,-0.0466581,-0.00823969,
1763924878893601206,5.92324,-0.0467433,0.0244724,
1763924878899593499,5.92923,-0.0467859,0.0259788,
1763924878905592608,5.93523,-0.0467859,0.0410279,
1763924878911594197,5.94123,-0.0468286,0.0506825,
1763924878917592657,5.94723,-0.0467433,0.0828301,
1763924878923594006,5.95323,-0.0467433,0.00196319,
1763924878929595984,5.95923,-0.0467433,0.0371886,
1763924878935595500,5.96523,-0.0466581,0.0209187,
1763924878941596941,5.97123,-0.0467007,0.013808,
1763924878947595975,5.97723,-0.0467007,0.0828067,
1763924878953946751,5.98358,-0.0467433,0.0183566,
1763924878957675039,5.98731,-0.0467007,-0.00254597,
1763924878963661943,5.9933,-0.0466581,-0.0333259,
1763924878968624993,5.99826,-0.0466581,-0.0329725,
1763924878974597842,6.00423,-0.0467433,-0.0405387,
1763924878980595209,6.01023,-0.0467433,-0.00918383,
1763924878986630095,6.01627,-0.0467859,-0.0127945,
1763924878992628259,6.02226,-0.0467433,0.052157,
1763924878997620753,6.02726,-0.0466581,0.0192044,
1763924879003617102,6.03325,-0.0467433,0.00363372,
1763924879009616136,6.03925,-0.0467007,0.0380032,
1763924879015623911,6.04526,-0.0468286,0.0758166,
1763924879021619148,6.05125,-0.0468286,0.0114004,
1763924879027637627,6.05727,-0.0467433,0.0616541,
1763924879033620383,6.06326,-0.0467859,0.0726393,
1763924879039643232,6.06928,-0.0467433,0.106754,
1763924879045597173,6.07523,-0.0467007,-0.02022,
1763924879051621337,6.08126,-0.0468286,0.051177,
1763924879057591815,6.08723,-0.0468286,0.0901778,
1763924879063609535,6.09324,-0.0467859,-0.000768875,
1763924879069632587,6.09927,-0.0467433,-0.0672876,
1763924879075612177,6.10525,-0.0467007,-0.00995262,
1763924879080610819,6.11025,-0.0465729,0.0366159,
