system time, time elapsed, drive_pos, drive_torque
1763922814458582930,6963309314,68.3721,0.0748035,
1763922814464584148,6969310550,68.4316,0.356227,
1763922814470577033,6975303435,68.4911,0.592097,
1763922814476585343,6981311875,68.5507,0.46245,
1763922814482582135,6987308519,68.6102,0.280826,
1763922814488588316,6993314829,68.6697,0.449717,
1763922814494583145,6999309528,68.7292,0.488529,
1763922814500584252,7005310654,68.7891,0.131147,
1763922814506587303,7011313835,68.8489,0.255306,
1763922814512579391,7017305775,68.9085,0.513841,
1763922814518583498,7023309863,68.968,0.598526,
1763922814524584253,7029310655,69.0276,0.445939,
1763922814530583137,7035309576,69.0876,0.243597,
1763922814536597781,7041324276,69.1471,0.338628,
1763922814542584980,7047311456,69.2066,0.569859,
1763922814548587772,7053314193,69.2664,0.457437,
1763922814554587694,7059314077,69.3258,0.54747,
1763922814560579949,7065306332,69.3853,0.344061,
1763922814566592574,7071318995,69.445,0.380884,
1763922814572587866,7077314250,69.5047,0.352138,
1763922814578586158,7083312523,69.5647,0.434154,
1763922814584587505,7089314000,69.6243,0.381584,
1763922814590585297,7095311773,69.6838,0.510955,
1763922814596588367,7101314751,69.7435,0.318546,
1763922814602591492,7107317857,69.8036,0.388393,
1763922814608611803,7113338464,69.8629,0.438919,
1763922814614606058,7119332515,69.9223,0.504909,
1763922814620610516,7125337233,69.9822,0.400526,
1763922814626608642,7131335118,70.0416,0.552709,
1763922814632609433,7137336169,70.101,0.479434,
1763922814638613207,7143339794,70.1609,0.243592,
1763922814644609591,7149336068,70.2208,0.191429,
1763922814650612217,7155338674,70.2804,0.413728,
1763922814656610360,7161336837,70.3398,0.402766,
1763922814662609171,7167335777,70.3995,0.426965,
1763922814668612148,7173338809,70.4595,0.205744,
1763922814674611107,7179337564,70.519,0.465871,
1763922814680616769,7185343227,70.5787,0.38691,
1763922814686614357,7191340815,70.638,0.423484,
1763922814692611297,7197337848,70.6976,0.472453,
1763922814698611756,7203338214,70.7573,0.563574,
1763922814704605085,7209331746,70.8167,0.470642,
1763922814710613451,7215339927,70.8763,0.172976,
1763922814716611169,7221337737,70.9363,0.253501,
1763922814722614146,7227340807,70.9961,0.430455,
1763922814728611864,7233338414,71.0555,0.539354,
1763922814734620396,7239347039,71.1151,0.321557,
1763922814740615651,7245342239,71.1748,0.224881,
1763922814746612202,7251338697,71.2346,0.510214,
1763922814752618457,7257345008,71.2941,0.61928,
1763922814758613768,7263340244,71.3536,0.422045,
1763922814764606504,7269333184,71.413,0.353034,
1763922814770618185,7275344846,71.473,0.563491,
1763922814776616625,7281343194,71.5323,0.486043,
1763922814782607287,7287333745,71.5921,0.155995,
1763922814788618783,7293345352,71.6518,0.282002,
1763922814794617594,7299344070,71.7117,0.428701,
1763922814800614441,7305340899,71.7711,0.539983,
1763922814806619270,7311345820,71.8306,0.454513,
1763922814812616766,7317343223,71.8904,0.386324,
1763922814818609872,7323336423,71.9502,0.467229,
1763922814824611646,7329338603,72.0098,0.480616,
1763922814830617734,7335344210,72.0693,0.484877,
1763922814836625563,7341352335,72.1288,0.325261,
1763922814842618596,7347345072,72.1881,0.638852,
1763922814848617443,7353343901,72.248,0.394368,
1763922814854622772,7359349434,72.3078,0.151225,
1763922814860617564,7365344040,72.3674,0.401476,
1763922814866619967,7371346443,72.4269,0.408109,
1763922814872621611,7377348254,72.4866,0.608352,
1763922814878620514,7383346972,72.5462,0.168407,
1763922814884619732,7389346189,72.606,0.251088,
1763922814890620450,7395347111,72.6654,0.410239,
1763922814896621260,7401347718,72.7252,0.657579,
1763922814902622848,7407349288,72.7848,0.480323,
1763922814908614640,7413341079,72.8442,0.473715,
1763922814914769044,7419495501,72.9037,0.445986,
1763922814920627650,7425354108,72.9637,0.367193,
1763922814926622368,7431348918,73.0234,0.286902,
1763922814932625030,7437351506,73.083,0.411513,
1763922814938624785,7443351243,73.1425,0.400873,
1763922814944614410,7449340868,73.202,0.553814,
1763922814950628943,7455355549,73.2621,0.20075,
1763922814956624346,7461350841,73.3215,0.40676,
1763922814962622212,7467348670,73.3812,0.353488,
1763922814968631689,7473358147,73.4405,0.385731,
1763922814974625685,7479352161,73.5003,0.604682,
1763922814980616551,7485343027,73.5598,0.487863,
1763922814986629047,7491355708,73.6193,0.307328,
1763922814992626950,7497353426,73.679,0.21133,
1763922814998616723,7503343181,73.7391,0.355072,
1763922815004630496,7509357139,73.7986,0.426877,
1763922815010628214,7515354765,73.858,0.387693,
1763922815016625543,7521352001,73.9175,0.434625,
1763922815022629317,7527355793,73.9777,0.411922,
1763922815028628479,7533354937,74.0371,0.435591,
1763922815034618845,7539345303,74.0967,0.411112,
1763922815040628692,7545355169,74.156,0.499063,
1763922815046629892,7551356479,74.2155,0.63897,
1763922815052619702,7557346160,74.2753,0.614204,
1763922815058645216,7563371859,74.3348,0.324272,
1763922815064630675,7569357336,74.3947,0.0896786,
1763922815070620115,7575346591,74.4544,0.344246,
1763922815076640129,7581367087,74.5138,0.613467,
1763922815082630625,7587357230,74.5737,0.462671,
1763922815088620491,7593346948,74.6332,0.298098,
1763922815094631301,7599357777,74.6932,0.383346,
1763922815100635000,7605361458,74.7525,0.53553,
1763922815106621311,7611347787,74.812,0.621195,
1763922815112637899,7617364560,74.8714,0.39816,
1763922815118633635,7623360111,74.9309,0.593568,
1763922815124627316,7629353848,74.9905,0.631796,
1763922815130636256,7635362843,75.05,0.415805,
1763922815136635363,7641361802,75.1105,0.184615,
1763922815142634747,7647361242,75.1698,0.401288,
1763922815148633410,7653359867,75.2295,0.54834,
1763922815154635683,7659362141,75.2891,0.575404,
1763922815160632382,7665358840,75.3487,0.10185,
1763922815166634804,7671361317,75.4084,0.380285,
1763922815172636355,7677362813,75.4678,0.394324,
1763922815178628036,7683354493,75.5276,0.597962,
1763922815184638346,7689364804,75.587,0.404536,
1763922815190637249,7695363744,75.6466,0.388182,
1763922815196637430,7701363999,75.706,0.434946,
1763922815202636463,7707363013,75.7659,0.267759,
1763922815208641736,7713368286,75.8259,0.364138,
1763922815214628658,7719355115,75.8853,0.398414,
1763922815220635968,7725362426,75.9448,0.616734,
1763922815226640519,7731366977,76.0045,0.37924,
1763922815232636459,7737363047,76.0644,0.321568,
1763922815238636344,7743362801,76.1239,0.403884,
1763922815244637932,7749364390,76.1835,0.469159,
1763922815250643131,7755369570,76.2432,0.55603,
1763922815256642090,7761368659,76.3026,0.436193,
1763922815262638993,7767365654,76.3625,0.32763,
1763922815268628988,7773355650,76.4148,0.367049,
1763922815273621834,7778348495,76.4645,0.209408,
1763922815277620528,7782347467,76.5044,0.132986,
1763922815282622021,7787348701,76.5543,0.487607,
1763922815287622737,7792349417,76.6102,0.369419,
1763922815293638733,7798365579,76.6703,0.606793,
1763922815299624210,7804350778,76.7299,0.275655,
1763922815305622668,7810349218,76.7896,0.395286,
1763922815311625701,7816352140,76.8492,0.401782,
1763922815317624159,7822350784,76.9089,0.49796,
1763922815323624988,7828351409,76.9686,0.440212,
1763922815329620688,7834347145,77.028,0.317674,
1763922815335627720,7840354382,77.0873,0.473236,
1763922815341623068,7846349488,77.1473,0.447484,
1763922815347625323,7852351891,77.2072,0.280773,
1763922815353624003,7858350572,77.2668,0.382146,
1763922815359632592,7864359142,77.3262,0.400257,
1763922815365625902,7870352415,77.386,0.51285,
1763922815371619657,7876346096,77.4458,0.205361,
1763922815377642912,7882369555,77.5052,0.494435,
1763922815383626926,7888353458,77.5648,0.358871,
1763922815389625903,7894352527,77.6242,0.513494,
1763922815395631176,7900357727,77.6841,0.399771,
1763922815401620394,7906347204,77.7435,0.483622,
1763922815407627575,7912354088,77.8029,0.335041,
1763922815413628145,7918354788,77.8629,0.153773,
1763922815419630418,7924356950,77.9226,0.254353,
1763922815425631414,7930357964,77.9822,0.58838,
1763922815431632261,7936358830,78.0418,0.400043,
1763922815437629423,7942355863,78.1013,0.374902,
1763922815443634067,7948360654,78.1613,0.2627,
1763922815449624100,7954350539,78.2208,0.508986,
1763922815455631336,7960357905,78.2803,0.462022,
1763922815461634998,7966361715,78.34,0.295309,
1763922815467632809,7972359359,78.3995,0.490183,
1763922815473629212,7978355651,78.4591,0.517852,
1763922815479636300,7984362943,78.5185,0.471403,
1763922815485625351,7990351901,78.5783,0.0604951,
1763922815491632328,7996358786,78.6382,0.431254,
1763922815497634157,8002360615,78.6978,0.612548,
1763922815503634208,8008360648,78.7572,0.526567,
1763922815509638815,8014365254,78.8169,0.34371,
1763922815515628922,8020355398,78.8766,0.329684,
1763922815521632029,8026358486,78.9364,0.545438,
1763922815527640154,8032366612,78.9959,0.488882,
1763922815533629094,8038355940,79.0554,0.384756,
1763922815539637052,8044363621,79.1147,0.431669,
1763922815545637863,8050364469,79.1745,0.629091,
1763922815551628044,8056354612,79.2341,0.381936,
1763922815557635336,8062361756,79.2941,0.110363,
1763922815563639239,8068365696,79.3536,0.424966,
1763922815569637308,8074363914,79.4131,0.523548,
1763922815575637397,8080363928,79.4729,0.536576,
1763922815581638948,8086365479,79.5326,0.345304,
1763922815587639314,8092365845,79.5921,0.343943,
1763922815593638994,8098365526,79.6519,0.348066,
1763922815599645249,8104371855,79.7114,0.600391,
1763922815605642004,8110368517,79.7709,0.655385,
1763922815611642259,8116368754,79.8303,0.359549,
1763922815617637773,8122364212,79.8901,0.29071,
1763922815623642454,8128368893,79.95,0.26866,
1763922815629642079,8134368722,80.0098,0.336174,
1763922815635642056,8140368514,80.0693,0.381281,
1763922815641642348,8146368917,80.1288,0.523158,
1763922815647643918,8152370487,80.1885,0.463826,
1763922815653632747,8158359260,80.2483,0.318016,
1763922815659644372,8164370848,80.3077,0.398118,
1763922815665639034,8170365473,80.3672,0.468873,
1763922815671642974,8176369414,80.427,0.447113,
1763922815677644563,8182371243,80.4865,0.514712,
1763922815683634947,8188361479,80.546,0.459768,
1763922815689640813,8194367289,80.6054,0.3247,
1763922815695644124,8200370729,80.6654,0.168963,
1763922815701643823,8206370392,80.7251,0.346335,
1763922815707644985,8212371443,80.7847,0.570013,
1763922815713645407,8218371846,80.8442,0.520597,
1763922815719637606,8224364064,80.9039,0.347957,
1763922815725644916,8230371356,80.9639,0.370884,
1763922815731646727,8236373277,81.0232,0.569452,
1763922815737644556,8242371032,81.0827,0.35372,
1763922815743645218,8248371768,81.1421,0.511967,
1763922815749645158,8254371708,81.2017,0.743946,
1763922815755645672,8260372093,81.2612,0.67794,
1763922815761643520,8266369977,81.321,0.184582,
1763922815767647256,8272373677,81.3807,0.20922,
1763922815773644715,8278371135,81.4407,0.397971,
1763922815779644321,8284370760,81.5002,0.52787,
1763922815785646132,8290372552,81.5596,0.533521,
1763922815791647016,8296373585,81.6193,0.0727461,
1763922815797647993,8302374395,81.6792,0.478113,
1763922815803653433,8308379965,81.7387,0.425772,
1763922815809647003,8314373887,81.7981,0.451312,
1763922815815650554,8320377197,81.8578,0.429353,
1763922815821646105,8326372637,81.9174,0.434636,
1763922815827650823,8332377355,81.9767,0.657794,
1763922815833649374,8338375795,82.0366,0.253146,
1763922815839642777,8344369217,82.0965,0.18562,
1763922815845649403,8350375823,82.1562,0.369577,
1763922815851650713,8356377245,82.2156,0.477721,
1763922815857645394,8362371944,82.275,0.615504,
1763922815863651408,8368377866,82.3348,0.171253,
1763922815869649848,8374376269,82.3947,0.453064,
1763922815875646844,8380373320,82.4543,0.504211,
1763922815881650895,8386377297,82.5137,0.435009,
1763922815887658316,8392384885,82.5732,0.442908,
1763922815893646182,8398372659,82.6327,0.541437,
1763922815899651400,8404377784,82.6925,0.456853,
1763922815905653766,8410380224,82.7522,0.227656,
1763922815911657910,8416384423,82.812,0.339223,
1763922815917654702,8422381252,82.8716,0.39476,
1763922815923656031,8428382600,82.9312,0.519156,
1763922815929651545,8434378077,82.9909,0.57967,
1763922815935659355,8440385906,83.0506,0.232555,
1763922815941659481,8446386123,83.1102,0.391875,
1763922815947648939,8452375471,83.1699,0.400847,
1763922815953656453,8458383004,83.2293,0.514007,
1763922815959659579,8464386258,83.2888,0.580009,
1763922815965666463,8470393013,83.3483,0.434676,
1763922815971659088,8476385509,83.4082,0.405106,
1763922815977659084,8482385708,83.468,0.222213,
1763922815983660154,8488386685,83.5277,0.408107,
1763922815989651686,8494378218,83.5872,0.482436,
1763922815995660867,8500387399,83.6466,0.477904,
1763922816001660177,8506386820,83.7065,0.248847,
1763922816007663469,8512390112,83.7661,0.336889,
1763922816013662317,8518388848,83.8257,0.395188,
1763922816019659368,8524385918,83.8852,0.469982,
1763922816025662826,8530389395,83.945,0.445617,
1763922816031660989,8536387520,84.0044,0.526239,
1763922816037655892,8542382312,84.0639,0.541203,
1763922816043662572,8548389012,84.1235,0.265858,
1763922816049661716,8554388174,84.1836,0.215304,
1763922816055653434,8560379836,84.2432,0.603415,
1763922816061663689,8566390146,84.3026,0.506571,
1763922816067659221,8572385716,84.3621,0.513735,
1763922816073660569,8578386989,84.4222,0.137601,
1763922816079662676,8584389115,84.4818,0.529764,
1763922816085653597,8590379981,84.5414,0.392822,
1763922816091681537,8596407995,84.6008,0.462659,
1763922816097663107,8602389657,84.6605,0.388612,
1763922816103664528,8608390930,84.72,0.533342,
1763922816109672061,8614398481,84.7795,0.467542,
1763922816115666390,8620392829,84.8392,0.0922085,
1763922816121661885,8626388287,84.899,0.253427,
1763922816127672677,8632399190,84.9588,0.407924,
1763922816133662414,8638388945,85.0182,0.576122,
1763922816139669631,8644396274,85.0777,0.494906,
1763922816145666701,8650393381,85.1374,0.241266,
1763922816151663715,8656390265,85.1974,0.529378,
1763922816157667951,8662394613,85.2568,0.601762,
1763922816163659058,8668385516,85.3163,0.406858,
1763922816169674294,8674400900,85.3758,0.479831,
1763922816175669734,8680396192,85.4356,0.389521,
1763922816181658082,8686384502,85.4951,0.443078,
1763922816187669170,8692395720,85.5549,0.136378,
1763922816193664629,8698391031,85.6144,0.392919,
1763922816199667198,8704393600,85.6739,0.384759,
1763922816205668360,8710394985,85.7337,0.622517,
1763922816211661115,8716387647,85.7934,0.392039,
1763922816217666370,8722392865,85.8529,0.404178,
1763922816223669643,8728396157,85.9126,0.421883,
1763922816229667139,8734393560,85.9723,0.518894,
1763922816235673487,8740400148,86.0318,0.554827,
1763922816241671056,8746397551,86.0912,0.508554,
1763922816247665367,8752391917,86.1507,0.632649,
1763922816253672918,8758399357,86.2107,0.263965,
1763922816259676839,8764403297,86.2704,0.212413,
1763922816265670094,8770396533,86.33,0.368276,
1763922816271664830,8776391455,86.3895,0.449304,
1763922816277671844,8782398376,86.4492,0.651152,
1763922816283673025,8788399668,86.5091,0.180437,
1763922816289664965,8794391423,86.5685,0.379714,
1763922816295672831,8800399289,86.6281,0.429545,
1763922816301675364,8806402062,86.6877,0.619765,
1763922816307665896,8812392299,86.7473,0.597044,
1763922816313675540,8818402072,86.8066,0.374503,
1763922816319674425,8824401049,86.8661,0.521812,
1763922816325673457,8830399915,86.926,0.341035,
1763922816331682323,8836408966,86.9859,0.289754,
1763922816337668782,8842395313,87.0455,0.405656,
1763922816343677666,8848404068,87.1048,0.204465,
1763922816349676032,8854402471,87.1646,0.525497,
1763922816355668231,8860394652,87.2243,0.314804,
1763922816361672653,8866399074,87.284,0.482268,
1763922816367685223,8872411754,87.3434,0.514312,
1763922816373675144,8878401583,87.4028,0.473798,
1763922816379675936,8884402542,87.4626,0.586267,
1763922816385677024,8890403445,87.522,0.478151,
1763922816391676594,8896403014,87.5815,0.365814,
1763922816397676923,8902403343,87.6414,0.140607,
1763922816403672900,8908399543,87.7012,0.313584,
1763922816409677932,8914404335,87.7608,0.582249,
1763922816415685280,8920411830,87.8203,0.413472,
1763922816421673831,8926400437,87.8797,0.446412,
1763922816427679364,8932405784,87.9397,0.356188,
1763922816433682785,8938409428,87.9994,0.488731,
1763922816439672725,8944399238,88.0588,0.510716,
1763922816445679350,8950405808,88.1183,0.266323,
1763922816451683235,8956409692,88.1779,0.688003,
1763922816457679804,8962406336,88.2376,0.549719,
1763922816463680689,8968407110,88.297,0.315189,
1763922816469679962,8974406568,88.3568,0.170621,
1763922816475682180,8980408582,88.4166,0.329471,
1763922816481681361,8986407800,88.4762,0.556714,
1763922816487682190,8992408610,88.5358,0.45765,
1763922816493684352,8998411069,88.5955,0.103407,
1763922816499682662,9004409305,88.6552,0.327931,
1763922816505682269,9010408727,88.7148,0.631829,
1763922816511684376,9016410945,88.7744,0.497527,
1763922816517683520,9022410125,88.8338,0.360985,
1763922816523685052,9028411454,88.8934,0.486472,
1763922816529678992,9034405579,88.9531,0.656829,
1763922816535685247,9040411668,89.0126,0.387265,
1763922816541685298,9046411719,89.0725,0.171464,
1763922816547678831,9052405251,89.1323,0.264699,
1763922816553693549,9058419969,89.1918,0.46424,
1763922816559686692,9064413224,89.2514,0.658611,
1763922816565684262,9070410775,89.3111,0.127212,
1763922816571689220,9076415660,89.3707,0.480873,
1763922816577679883,9082406377,89.4302,0.366041,
1763922816583688230,9088414780,89.4899,0.583882,
1763922816589687929,9094414461,89.5494,0.397543,
1763922816595682203,9100408716,89.6088,0.41529,
1763922816601689161,9106415693,89.6683,0.389498,
1763922816607686861,9112413281,89.7283,0.299871,
1763922816613688949,9118415481,89.7881,0.299875,
1763922816619690574,9124417217,89.8477,0.392111,
1763922816625690921,9130417342,89.9074,0.578254,
1763922816631690436,9136416949,89.9668,0.480678,
1763922816637683505,9142409907,90.0266,0.315425,
1763922816643691130,9148420884,90.0863,0.414914,
1763922816649690552,9154416991,90.1457,0.514608,
1763922816655690436,9160417042,90.2056,0.483012,
1763922816661693025,9166419667,90.2649,0.414856,
1763922816667686372,9172412904,90.3244,0.378077,
1763922816673693553,9178419992,90.3839,0.495837,
1763922816679693178,9184419691,90.4438,0.125987,
1763922816685688859,9190415409,90.5037,0.423625,
1763922816691693484,9196420108,90.563,0.435998,
1763922816697693665,9202420196,90.6225,0.495807,
1763922816703686605,9208413136,90.6825,0.302031,
1763922816709697008,9214423558,90.7421,0.474147,
1763922816715690374,9220416905,90.8017,0.497584,
1763922816721697906,9226424419,90.8613,0.454086,
1763922816727694698,9232421137,90.9208,0.453034,
1763922816733697786,9238424392,90.9803,0.528435,
1763922816739694597,9244421036,91.0399,0.635995,
1763922816745695815,9250422439,91.0994,0.300678,
1763922816751697847,9256424490,91.1592,0.211712,
1763922816757695472,9262422004,91.2191,0.525303,
1763922816763699042,9268425574,91.2785,0.420138,
1763922816769697667,9274424217,91.338,0.508021,
1763922816775695459,9280422083,91.3978,0.217878,
1763922816781694344,9286420949,91.4577,0.447668,
1763922816787699598,9292426186,91.5171,0.56108,
1763922816793723150,9298449792,91.5767,0.334289,
1763922816799702034,9304428658,91.6362,0.518357,
1763922816805702270,9310429080,91.6958,0.571383,
1763922816811701877,9316428409,91.7554,0.484764,
1763922816817704632,9322431164,91.8149,0.19724,
1763922816823701313,9328427733,91.8749,0.209944,
1763922816829700030,9334426562,91.9344,0.447238,
1763922816835698378,9340424817,91.9941,0.379525,
1763922816841707799,9346434535,92.0534,0.488883,
1763922816847703869,9352430401,92.1133,0.191553,
1763922816853697568,9358424119,92.1732,0.433175,
1763922816859706138,9364432781,92.2327,0.571533,
1763922816865702485,9370429017,92.2921,0.44666,
1763922816871697648,9376424327,92.3517,0.383544,
1763922816877702236,9382428786,92.4112,0.445842,
1763922816883703176,9388429596,92.4708,0.520155,
1763922816889696375,9394423018,92.5307,0.164927,
1763922816895704185,9400430625,92.5903,0.360667,
1763922816901705588,9406432157,92.6499,0.411985,
1763922816907698010,9412424653,92.7095,0.715182,
1763922816913707394,9418434204,92.7691,0.433693,
1763922816919705964,9424432496,92.8289,0.277688,
1763922816925698774,9430425251,92.8884,0.384225,
1763922816931707807,9436434320,92.9481,0.543072,
1763922816937706506,9442432946,93.0075,0.518494,
1763922816943699946,9448426367,93.067,0.618358,
1763922816949707220,9454433733,93.1266,0.574678,
1763922816955709104,9460435655,93.1862,0.41247,
1763922816961700174,9466426780,93.2462,0.298859,
1763922816967705799,9472432238,93.3058,0.330585,
1763922816973709054,9478435493,93.3655,0.51979,
1763922816979701383,9484427822,93.425,0.669663,
1763922816985709564,9490436095,93.4847,0.281753,
1763922816991708337,9496434869,93.5443,0.292156,
1763922816997713221,9502439735,93.6037,0.473751,
1763922817003707421,9508433823,93.6633,0.601588,
1763922817009704657,9514431078,93.7229,0.481133,
1763922817015709375,9520435814,93.7823,0.546414,
1763922817021708500,9526434939,93.8418,0.482024,
1763922817027719088,9532445509,93.9015,0.259071,
1763922817033709584,9538435986,93.9614,0.310464,
1763922817039705968,9544432537,94.0212,0.416889,
1763922817045713204,9550439736,94.0806,0.3972,
1763922817051714626,9556441047,94.1401,0.522383,
1763922817057707399,9562433931,94.2001,0.192844,
1763922817063713006,9568439501,94.2598,0.506722,
1763922817069710853,9574437478,94.3192,0.360657,
1763922817075711108,9580437566,94.3786,0.489235,
1763922817081715400,9586441821,94.4382,0.530493,
1763922817087714284,9592440705,94.4979,0.576274,
1763922817093707706,9598434330,94.5574,0.336133,
1763922817099713757,9604440159,94.617,0.177687,
1763922817105712864,9610439266,94.6767,0.416816,
1763922817111710618,9616437150,94.7366,0.562546,
1763922817117714207,9622440720,94.7961,0.350336,
1763922817123715610,9628442049,94.8557,0.395956,
1763922817129711161,9634437692,94.9154,0.278793,
1763922817135716008,9640442651,94.9752,0.505863,
1763922817141723096,9646449758,95.0348,0.372538,
1763922817147735981,9652462864,95.0946,0.457312,
1763922817153741661,9658468341,95.154,0.483049,
1763922817159733324,9664459985,95.2134,0.454014,
1763922817166343895,9671070926,95.2729,0.225013,
1763922817170754294,9675481696,95.323,0.182637,
1763922817176726178,9681453080,95.3826,0.25743,
1763922817182728248,9687455057,95.4421,0.490789,
1763922817188720521,9693447201,95.5017,0.535467,
1763922817194721332,9699448048,95.5612,0.420896,
1763922817200719272,9705445822,95.6211,0.233016,
1763922817206710897,9711437447,95.6809,0.36659,
1763922817212720670,9717447220,95.7403,0.477998,
1763922817218719240,9723445642,95.7998,0.465879,
1763922817224723754,9729450323,95.8592,0.609624,
1763922817230718138,9735444688,95.9187,0.607971,
1763922817236719171,9741445777,95.9782,0.42473,
1763922817242719481,9747446105,96.0384,0.264908,
1763922817248719477,9753446082,96.098,0.340827,
1763922817254718231,9759444763,96.1575,0.533226,
1763922817260719097,9765445537,96.2169,0.456718,
1763922817266716500,9771442958,96.2768,0.239973,
1763922817272722422,9777449065,96.3367,0.282787,
1763922817278719603,9783446116,96.3961,0.374875,
1763922817284719117,9789445778,96.4555,0.570506,
1763922817290727483,9795453959,96.5153,0.531013,
1763922817296720441,9801447139,96.5746,0.478624,
1763922817302719363,9807445783,96.6341,0.594081,
1763922817308723747,9813450316,96.6937,0.372984,
1763922817314719168,9819445682,96.7538,0.328828,
1763922817320721442,9825447862,96.8135,0.344328,
1763922817326722956,9831449580,96.8729,0.452688,
1763922817332716248,9837442761,96.9324,0.491783,
1763922817338722577,9843449238,96.9924,0.188787,
1763922817344722794,9849449641,97.0518,0.439686,
1763922817350724438,9855450988,97.1115,0.333956,
1763922817356724545,9861450984,97.171,0.55816,
1763922817362719170,9867445609,97.2307,0.550445,
1763922817368726110,9873452549,97.2902,0.527328,
1763922817374723791,9879450230,97.3496,0.443588,
1763922817380729045,9885455596,97.4093,0.254012,
1763922817386726152,9891452573,97.469,0.476915,
1763922817392733425,9897459976,97.529,0.536635,
1763922817398727328,9903453786,97.5883,0.371889,
1763922817404719917,9909446337,97.6479,0.532439,
1763922817410729153,9915455592,97.7076,0.404334,
1763922817416724889,9921451347,97.7674,0.487286,
1763922817422728033,9927454453,97.8269,0.427711,
1763922817428729658,9933456208,97.8864,0.379564,
1763922817434727894,9939454315,97.946,0.586034,
1763922817440728797,9945455199,98.0059,0.496277,
1763922817459735786,9964462336,98.1946,0.391192,
1763922817465737152,9970463962,98.2543,0.557552,
1763922817471732518,9976458976,98.3138,0.442058,
1763922817477729995,9982456564,98.3734,0.100431,
1763922817483736417,9988462856,98.433,0.523895,
1763922817489731134,9994457555,98.4928,0.58117,
1763922817495734982,10000461476,98.5523,0.355132,
1763922817501736959,10006463398,98.6118,0.461099,
1763922817507726825,10012453227,98.6713,0.644065,
1763922817513751283,10018478000,98.7308,0.63341,
1763922817519736668,10024463348,98.7907,0.243195,
1763922817525734311,10030460769,98.8504,0.295061,
1763922817531736474,10036462894,98.9101,0.361523,
1763922817537734284,10042460723,98.9696,0.529459,
1763922817543735891,10048462348,99.0292,0.517752,
1763922817549735664,10054462066,99.089,0.12729,
1763922817555731752,10060458191,99.1486,0.549365,
1763922817561737229,10066463631,99.208,0.545402,
1763922817567739725,10072466145,99.2678,0.409513,
1763922817573731498,10078458141,99.3273,0.517733,
1763922817579737401,10084463822,99.3865,0.429527,
1763922817585737359,10090463780,99.4461,0.500556,
1763922817591740429,10096466979,99.506,0.198879,
1763922817597745073,10102471623,99.5659,0.320191,
1763922817603732698,10108459211,99.6253,0.587789,
1763922817609737916,10114464318,99.685,0.507818,
1763922817615741393,10120467980,99.7446,0.478997,
1763922817621741833,10126468476,99.8044,0.264504,
1763922817627739884,10132466434,99.8638,0.467872,
1763922817633740139,10138466670,99.9234,0.55797,
1763922817639741838,10144468351,99.983,0.47679,
1763922817645741148,10150467569,100.042,0.542583,
1763922817651744514,10156470953,100.102,0.439822,
1763922817657738028,10162464597,100.162,0.413521,
1763922817663743394,10168469815,100.222,0.14529,
1763922817669744334,10174470884,100.281,0.270135,
1763922817675738570,10180465010,100.341,0.503348,
1763922817681753066,10186479616,100.4,0.508909,
1763922817687745210,10192471834,100.46,0.263647,
1763922817693742928,10198469552,100.52,0.33755,
1763922817699745349,10204471992,100.579,0.415749,
1763922817705744104,10210470524,100.639,0.483551,
1763922817711738710,10216465168,100.698,0.390861,
1763922817717751373,10222478034,100.758,0.608833,
1763922817723746276,10228472807,100.817,0.548145,
1763922817729736364,10234462914,100.877,0.431194,
1763922817735748026,10240474650,100.937,0.175776,
1763922817741745966,10246472479,100.997,0.281553,
1763922817747739684,10252466197,101.056,0.481449,
1763922817753747994,10258474637,101.116,0.594011,
1763922817759746360,10264472892,101.175,0.248957,
1763922817765739393,10270465832,101.235,0.353372,
1763922817771751407,10276477957,101.295,0.340543,
1763922817777758736,10282485156,101.354,0.534683,
1763922817783750009,10288476541,101.414,0.428293,
1763922817789751801,10294478332,101.473,0.484523,
1763922817795748722,10300475124,101.533,0.366384,
1763922817801746162,10306472675,101.593,0.318141,
1763922817807752861,10312479393,101.652,0.360437,
1763922817813748283,10318474815,101.712,0.424292,
1763922817819744538,10324471181,101.772,0.362393,
1763922817825750904,10330477417,101.831,0.459396,
1763922817831749103,10336475505,101.891,0.338497,
1763922817837744524,10342471186,101.95,0.564558,
1763922817843752724,10348479385,102.01,0.447471,
1763922817849749497,10354475936,102.07,0.400916,
1763922817855748252,10360474765,102.129,0.454666,
1763922817861752303,10366478890,102.189,0.42867,
1763922817867752817,10372479330,102.248,0.429291,
1763922817873748201,10378474733,102.308,0.0046814,
1763922817879754660,10384481081,102.368,0.325298,
1763922817885752785,10390479335,102.427,0.503603,
1763922817891748021,10396474479,102.487,0.460587,
1763922817897755369,10402481808,102.547,0.330164,
1763922817903755624,10408482044,102.606,0.321384,
1763922817909751212,10414477743,102.666,0.568053,
1763922817915766911,10420493554,102.725,0.509279,
1763922817921764314,10426490864,102.785,0.401168,
1763922817927756013,10432482563,102.845,0.600883,
1763922817933758138,10438484652,102.904,0.71377,
1763922817939757708,10444484110,102.964,0.414459,
1763922817945750352,10450476846,103.024,0.0681147,
1763922817951770625,10456497157,103.083,0.387716,
1763922817957757195,10462483634,103.143,0.634608,
1763922817963751227,10468477666,103.203,0.579186,
1763922817969765186,10474491625,103.262,0.131303,
1763922817975758700,10480485120,103.322,0.265719,
